id,content,label
954704540735778857,Don’t you think that in another scenario we would have actually paid to be included in this ad?,
1019985037875220572,What's the retail price for the toys?,
1002260836301160589,Is this .1 prize?,
1020480516660666510,"Hi, I am a beginner😊 
Is it possible to order this coffee beans for a specified date?",
1002618371176681554,may i know what artwork? or which contest,
1032137694228254761,is it possible to send a noun to cold storage and delegate voting power to a hot wallet?,
1016484926599745566,How much ETH was this round for?  What are the next steps?,
872056081025732658,I got spare 50 - still need it??? And what address?,
1049769632585744395,"this is just a meme, ok?",
1049698950875185266,1:30pm EST?,
866812370498879500,Are you sure?,
1020071965664493569,I just re-read your question and to clarify did you mean value to the strategy or in terms of how much money/resource goes towards short vs long form?,
905178220595396638,"Sounds good, I can throw a couple designs around after work (6-7pm PST)",
1054327622823333928,then what can you get from the budget issued?,
1035358133045973022,"think I got rugged, cant hear anything",
1092531306493116448,Ready for Metal ?,
981192777343852615,I think if I'm lucky and handsome I can afford to be late?,
997298537639460865,<@202986009216942080> Do we have tweets to pin or need to do them on the fly,
1019974422951637052,Just curious why not announce on the show?,
956236103768240138,prefer letting toadz holders set royalty ..they can set to 0 but if they set to nonzero nouns buys toadz with rev,
1077921416931979284,"I echo this. 

The dynamics could add an extra burden to voting that is unnecessary too. And I’m not sure the contentiousness of the vote is actually the best method of deciding funding. 

(As most votes pass by a good margin I could also imagine proposers setting a ‘floor’ of what the would have asked anyways and then if they get a strong vote anything else is a bonus)

Tbh my main concern with the prop is digitaloil using his brain on something that doesn’t move the needle…so I’m not against the prop I just hope he considers what is the best means for solving the biggest problems we have in this area",
1081035406956580895,is this a tool that BuilderDAO mgiht want to fund? a tool to help `port` non-nounish communities over whilst also being able to pick and choose the features from the model,
1002697708513017986,Was there a ledge past the edge?,
982995480105582602,"What command were you trying to run? Or, what did you click right before that?",
984643239233585222,0x85906cf629ae1da297548769ece3e3e6a4f3288f who is this guy and why have he settled 121 nouns auctions?,
1013050554840268891,"Would be huge! Do you guys need some Nouns Coffee mugs / coffee, etc? Would love to fuel the team in any way possible. cc: <@270147458737242112>",
910009821326094357,"^^^ First proposal I've submitted (and more importantly first proposal I've been present for). What ""happens"" now? If it generates discussion where should that go?",
1019558023942914118,Thanks. Where is the main secondary sales volume?,
1035678667847761980,"Thanks for the help . 
So that it means that I can store any png type image in the contract , rather it be in less something pixels I guess. 
Or it would need to have certain specific properties of images ?",
967708105557299271,hey Seneca is there a reason i can't see any of the current votes tallied on Prop House?,
1052077205427068968,why do I feel like this would look like the prop 63 coordinape lmao,
1008182495101063169,"Cool, so I don't have to do anything (like swap out tokens)?",
930973804644143154,"Have been thinking, maybe making a 24/7 live Nouns Radio channel a la chillhop on Youtube? Featuring noun/noun deriv art",
1012056631879684126,"You are not sleeping? Do you experience nounish jet lag? Haha
Sweet dreams brother! you did a lot of work today!",
1006422112036204604,what am I going to do with my life now?,
1084888192743907378,Are you saying the above are what you like or that you want to change ?,
884611859771187221,"it's not over yet, is it?",
919991958112460850,is this the same collection as: https://opensea.io/collection/verbs ?,
978951158456524850,"hello, is that for anyone who can participate around the proposal or only holders of Nouns?",
904431602241773578,em i correct? correct me if im wrong sir sorry totally noob,
1084839730778226739,<@708131862731554917> when is it gonna end? our guest has a deadline time so we do not have much time.,
927216252366241822,"Hi! I'm currently making Pop-Art NFT's of shoes and wondering whether to start a collection making Crypto Punks, any opinions and is it worth it?",
984889941672742924,Are there any screenshots you can share of these new UI changes?,
974686749605380156,hops?,
974048620418588753,delegate them to the nouncil?,
1042590964268683314,you guys okay?,
917519106167685120,"So, if I wanted to organise a Noun Poem reading Twitter Spaces, what’s the best day of the week and time to be sure lots of Noun community folks are available?",
1015428480097333329,"<@270147458737242112>
Have you tried moka pot? I love my coffee in poka pot. They have an electric model that is even more easier to make a cup of coffee.",
970217088973160499,Can i submit a proposal to buy a noun?,
982822745471594507,what’s the process to join the Nouncil?,
1090682489435078789,plus... everyone is hacking! who cares about anything else!! lol.  i am in but juggling w/home repair vendors in and out.,
985961271667085313,Nos vemos por la?,
1062806689918754856,Can you explain your relationship with Bloomz and his overall involvement in Nouns OTG?,
872854008639922216,Anyone selling V1 / V2 or V3 testnet nouns for lots of Rinkeby ETH?,
1060447165689901126,"on a related note, do we have a poap for the AMA tomorrow? Might be nice to get that set up as well.",
1050909779637321778,Thank you did he confirm a new day or not yet,
1027568884678676591,do you want to mint it before i share it,
1080459783301251152,Sorry! I missed this. Is Fri too late? Wolf is traveling,
949047564425121883,When would you want this by,
879427423094071356,Can we setup a voice channel for it? Do we have a preference between public and private?,
1032018176642404385,I feel like I stepped in at a weird time what happened? Why is the discord being dissolved?,
1012825740036804679,<@899305771928543282> Can I DM?,
1063549147514413156,Admin founder address seems to be locked in and can't edit it?  Any advice? (want to change it to a DAO wallet for setting things up),
936340400367624253,🤔 Exclusive Nouner dutch auction via discord with undisclosed min price?,
979367868862971904,"Sorry, 'of course' what's the context?",
958426413873135626,I wondered if anyone is working on more accessible documentation for the Nouns dev stuff? I always felt like open-source stuff should be easy to pick up for those less technically gifted,
1032065434884771870,"wait is this your project, nifty?",
1066075839617302631,wasn't there talk of a Messhup piece in the works? also we could do a stamps.com paper noggles mailer for the 1000,
1085934542898081932,Why am i the only grown up who doesn't have these sorts of ingredients readily available,
981320519662051388,"Question for Nounders: was reason for being ETH only treasury due to tax implications, pure simplicity, or mainly ethos signaling?",
874624665140740096,"<@813421644298321961> any plans for partyNouns? Similar to what partybid did for punks. Since price for single noun seems high, this could be an option for more people to join.",
997526694137184277,<@170689631174656000> have you been leading ordinary folk prop? just watched the video - wow! 👏,
1030157654082998362,why?,
1026154686392320130,wjat time? I need to sync with YT and tell Poopie,
1034884432475197511,<@708131862731554917> please 2:30 ????,
981093774111416320,"hey, my proposal was just wiped by Akismet 😦 <@362737590430072862>  ... any chance to fix it? I edited it / re-uploaded an image and i suppose that was to omuch.
https://discourse.nouns.wtf/t/small-grants-etherscores/1341",
985218845071519774,"Bandit is 12 years old and goats die between 10 and 15 <@456226577798135808> 
Maybe instead you want to ask a small grant and I go to the shelter from where I adopted mine and make a donation to have a nouner’s goat? It’s in Denver.",
1000926457868075068,also trying to work out the style of the animated Noun design. Should the Noggles be classic pixel design or do we play around with it a bit and make it look more doodle design and have the mouth and limbs more similar to this reference video?,
1074624195608203264,Saw the request in Alps for artists. Is the slate open beyond this week? 610-617. I know a few potentials for future weeks if so,
1002558103897780264,"Tangent: over the past couple months, treasury spending rate has approximately equaled auction proceeds. How does the group feel about this?",
1008946488145092628,available for dm? I wrote a little bit on it.,
1035067276170366978,#discourse ?,
965239678762618940,can you upload it to our shared folder so i can put up on nouns center’s gif page?,
1022620676739321996,Please let me know if you have more?,
1028201229580513311,"I was thinking about it this way too.

And wondering if re-framing the aim is indeed the answer here. 
As <@813421644298321961> said (emphasis by me) “a channel *about* women in nouns seems like a better fit than a channel *for* women in nouns, because anyone would be free to participate”  I do think this kind of approach would potentially be even more helpful than creating a “gathering place” anyways right? While avoiding the main negative externality?  It makes me think even more about a mission first, channel second…  An example:  If we can assume/agree that it’s not ideal that the nouns community is low in female representation, as it is true with NFTs and crypto in general, probably due to a complex mix of reasons stemming from institutional and historical friction and hurdles for women in tech, finance, stem in general etc etc (I dont want to assume expert knowledge here).  But say we do agree to some extent: I see a project like Lil Sisters “A fund created to encourage women and non-binary creators, devs, and artists to build within Lil Nouns.” And think, OK this is great, its a goal-orientated fund/group/project with a clear mission. It feels nounish to me personally. If something like this (not explicitly the same, necessarily) existed for Nouns and had a channel, that sounds great to me 🤷. 

The result of something like this is a mission to improve opportunities and representation of X people in Nouns, and so a place to work on it (inclusive). As opposed to a channel for those people to gather (exclusive).  https://discourse.lilnouns.wtf/c/lil-sisters/7
https://twitter.com/lilsistersfund

Edit: didn’t realise you were actually a part of, or maybe founded lil sisters, <@805402085813780480> 🫡",
903700385418575872,What do we think of scattering?,
1049750528634126477,steal??? Do you know who its author is? People post pictures online and hundreds of meme contests use it,
1019681629666562111,"I think you can speak for yourself, right?",
1034171154082041957,and I think <@804065259383685161> is working on something with <#1014975327904215110>?,
967233105758912532,poap @ 9 and not voting yet i dont think?,
1088907383553667174,When will all these snapshot changes happen? Will start date be pushed back?,
1035000798645600297,could a youtube feed have soapbox and some thing in other windows translating it in real time?,
1011314287853182986,do we need to move to foundoor voice?,
1059504618951934042,"does anyone know the order of the parade?
https://tournamentofroses.com/about/about-rose-parade/#participants",
1016792327735476235,"sure, is it going to be a major change to what i put together above or just edits to it?",
996083990337421473,"Hey <@362737590430072862>, who can I talk to about getting a channel set up for prop 94? Already working on the first images for our CC0 space images bank and would love to start getting community feedback on a few things",
1064748558798037103,"Neither did i, but im struggling to see how thats bad? Like... Why would anyone NOT want that kind of reputation",
995723855110864956,"i heard that, but they will sell for 0.01 every day.  why wouldn't they?",
957754648557678653,that is a killer idea! while the design is patented I know that Viemaster has or had a licening program. It may be worth looking into something like this https://www.amazon.com/Image3D-Custom-Viewfinder-Reel-RetroViewer/dp/B07W4Y78S5?th=1 looks like it is possible to make custom reels and use this viewer. perhaps repackaging or creating a custom snap on face or even using our glasses ?,
1088330713276891226,and will you be starting this?,
1075849692103053464,I think they are still doing the show? Comicsdao was lined up also,
928391413434056764,No worries! <@!884627530919870514> still need?,
1037546396565385246,Will you be back in Singapore?,
979133058743668777,what do you guys think the best way to do an auction?,
995064065116356678,so nouns with hidden noggles isn't nounish?,
982407880877682798,that in the ToS?,
1083133836369608764,"When do we send out the bat signal for <@708131862731554917>, the toad signal so to speak",
1055896761186652250,right?,
988551683095289856,other questions for david?,
995005535797653504,you ever see maty and sernoadz in the same place? <:Hmmm:943626613206175754>,
1029119386885292063,<@375448233696165888> is this the webui you showed me?,
1050485680209399838,"Makes sense, I like your optimism! Thanks for sharing",
985571358173974598,For all 4?,
951936656636788776,Thanks Toady; would what I sent over still work?,
981247439057084436,what are you guys doing 😭,
996542512405692426,"Nossa... entendo o que vc fala mas parece uma parada muito mega!
Tipo, alguem pode pensar pra que vc ia querer isso?
Mas ao mesmo tempo eh totalmente nounish, nao eh verdade?
Dar o boot no computador e entrar num OS 100% Nouns?! 🤯 

To pensando aqui que vc poderia mover esse papo para onde os cerebros developers estao.
Ja esta la tb?

E outra coisa q pensei.
Tem um papo no general sobre uma versao terminal do nouns com muita gente curtindo.
Acho q tem tudo a ver com o que vc esta propondo, nao?",
992538116529332274,What’s her twitter pls,
943570239772311673,not sure i follow / insert a noun to the sub?,
1064680435759726724,do you want us to hold the time?,
1011755593368870942,<@537427016501297152> is there a specific problem you want to fix?,
978753546486947880,can you leave me one? it'd be nice to have another,
1071992369420972193,"thanks for the detailed response <@202986009216942080>!!! sounds like a pain but would like to go through the recordings before it gets out of control. we started in November, so i think i can still look through them all. who is the Twitter Spaces admin? is this TNS admin or someone actually at Twitter??? thanks",
1031985820648865883,"Leaving just the general channel open maybe now makes more sense to me, I was 100% supporting the official Discord detonation, but important matters can be missed

Just today, we had the approach of two subjects that I was not aware of and had a chance to understand

Maybe just keeping this chat, could be an option?",
991161176669028352,"<@91732526493630464> Hi, we talked on discourse about prop to organize Sailing event in Seoul during Korea Blockchain week. I would like to connect. Can you add me to friends?",
1032513316846837830,Why non-existant?,
973804845029011456,What's up,
993579962667909210,Anybody trying to hang and chat Nouns?,
1032284111055884368,"What is this, a DAO? Get out of here with that",
989609857181159484,Anyone else artistically inclined want to take a crack at it? The theme for the game is “Art in any Medium Inspired by the Colors of Today’s Noun”,
1075084584397586532,<@497119763286196225> any chance we could whip something up? Maybe a sketch contest or something,
1085102974218551398,"There are some spaces about other CC0 communities who are not directly part of the Nouns ecosystem, right?",
873340217929654322,Whats the diff between a real noun vs the ones i see people winning on the auctions?,
994756760504119316,"well yes, thats where you look at the team. have they built desireable brands from scratch before? do we think they can. money down or or not",
1027575931985989752,Gm nounish people! Anyone is in the silicon Bali atm?,
993940006722867330,Curious if there could be a SG Prop.House that could be created where anything under 3ETH gets funded at a certain threshold.  Say 2x Quorum? ie 80 Nouns vote FOR funding and it's automatically approved,
1006678047635816458,Yoo! what up man? happy to be here <a:hyperhappy:967244384359813150>,
984838114155561040,seems worth either way just curious. also is david trying to get a noun?,
989675760132452382,Quick Question for DAO enthusiasts! Can the nouns Treasury own IRL Assets? How would that contribute to the overall nouns treasury? How would voting rights be Administered?,
952384502318125106,"cute, auctions up yet?",
1029601730528301156,hey dudes - are prop house ideas usually executed by the original poster or are they meant for the Nouns stewards / delegates / etc. to consider and execute?,
1077292098170134548,"i was on pc. i wonder if you were on you phone? the ui leaves much to be desired, for sure.",
1016521130552602655,"The multisig is mostly about ensuring conversion to USD at this point.

I can create one now. What wallet address should I use to add you to it? Also <@497119763286196225> if you're willing, can you provide a wallet address to add to it?",
1080996224267735180,What did he say to you,
1087389131673456728,"cause imma be honest, that was *painful*",
940781968407289926,"therefore creators of art can use nouns' glasses without permission, and effectively build the nouns brand however they choose to use the glasses?",
1073048653368926318,Where does that go,
1008041365667581972,"? Is there something nouns say. 

Noggle on? (I just used this in a tweet) 

Some type of sign of on similar to aloha",
1010215045080297562,probably google?,
924937512273735730,Dao for noun 11?,
872369522311594034,what's your DAO gonna do?,
1091151719041351731,What is it for again Poopie,
1006201037369135175,Should I request a speaker? ??,
1074039145321730201,Anyone who hasn’t voted yet that you’d expect to vote for?,
912424089568813136,<@707707546114457641> unable to dm you. could you share more info on the protocol?,
1089245022534258778,"oops! <@&1081228514826662011> - did we discuss your putting them in notion instead? if so, great, and we can stop tagging San.",
999231045742383114,Hi I would like to know how many hours left before art contest's deadline?,
951933498468491314,Where is the template? I need my toga.,
1019640729968070788,what are you talking about? 😂,
1011044547956056146,Is this voxel plot the one <@756585502391664822> bought for the noun square?,
1003750183286345859,I was just coming in to say I'm pretty down and out — is there someone that could switch with me? Maybe I could do next week?,
1009231676829868102,will <@827708794841727076> ever return?,
941491151159066624,"But also wonder if its necessary? And in all likelihood there's room to do both, but would to hear any other thoughts",
1038237220018073701,nagsspay later ka?,
1090611489775288350,So my Peepers are now worth more?,
1001483862402158713,right??? I was like whoa these 1/1 nounish pieces are getting realy good.  Congrats Danit. Love this project and what you are doinng with all of your experimentation and R&D. Let me know if you need anything or want to talk shop.,
1036563770010517544,what do you think about playing poker or blackjack with a Nouns card? Me and my team are building a card with full of nounish design,
999000272900726824,I'm open to doing later EST if that's better for everyone?,
1084588842742448138,what was it exactly? is it working for you now?,
1044635264171130902,"OK, so you did pull the 7.5E for yourself?",
951096161261989929,"gm the fashion week metaverse is coming soon, I was asked to send banners for the catwalk stage with the  DANIT x NOUNS  logo does anyone wants to help me make something cool for the runway? or  <@!245856432107290624> I was thinking to use one of your cool gifs and crop it so it will fit the criteria",
1069089651341672488,Public facing channel is a bit much no?  We could have a channel where you can assign potantial guest with a role where they can access a channel?,
931675702372220968,Can i create an NFT?,
1059498100303089684,is that Seth Green piece up anywhere ?,
1077984474349965373,Builder DAO?,
896509533889900606,Havent gotten to it?  It's been 2 hours?,
971471052557414490,How do I create a group?,
874328002794770523,is there a dummys place to learn about all this?,
1054953315777134603,All set?? Yay!!,
1059772239647604736,<@1015276493187862668>  should i redo the tweet ser <@1015276493187862668> ?,
899106874165706772,so generative (i.e. using code to generate the images)? or do you need a big sample of Nouns to explore the potential hybrid?,
905669684244914208,In the welcome channel there are a lot of repeat messages idk what that is and if maybe more bots? Just wanted to give ya heads up,
938114710505664583,"for the top one, the only change since our discussion yesterday is rounding out the area under the missing arm?",
1049792076541345964,"And/or: What would you have done differently, if anything?",
985373571603914842,"<@881315476163141642> Hi could you support my development of AR-filters for SNS platforms? My version of Nouns-AR-filter on Instagram is getting momentum. You can see filter here https://www.instagram.com/ar/702277330935834/. You might have seen the filter in Sounds-of-Nouns jingles. 

If NounsDAO decides to support this then:
1) I want to use some of the ETH to run community competitions to get more people share photos with AR-glasses on instagram
2) and make snapchat version of the filter.

Any amount of ETH would be appreciated. Many thanks",
1092471872714706974,"**1. Do you have any information about how much other teams are sponsored for?  By who and what they get in return? Some comparable data**

Yes! I have some comparable data on how much other esports teams are sponsored for and what they receive in return. Let's start with Dota as an example. Our team is currently ranked 3rd out of the 16 teams that compete in the Pro Circuit in North America, and we are proposing to pay our players up to $4000 per month.

In comparison, the two teams ranked above us in Dota are Shopify Rebellion and TSM. Shopify Rebellion players, historically one of the most dominant NA teams, are making around $20,000 per month. TSM brought in a new squad consisting of international players from regions across the world and receive between $5000 to $7000 per month.

In South America, the top two teams that we've competed against historically receive $9000 and $12,000 per month, respectively.

In the CS:GO vertical, our players are also receiving up to $4000 per month. The most dominant teams in North America are Team Liquid and Evil Geniuses. Team Liquid is one of the best teams internationally and has a long history in esports. While every player on their team likely makes six figures of salary, star players on independent contracts likely earn upwards of $20-30k per month. Generally speaking all the top teams are making six-figures of salary.

Evil Geniuses is running a unique program in CS:GO with a ""main"" roster and two training squads, ""White"" and ""Black."" Their training rosters earn $5000 per month, while their main roster likely earns double that.

In both game verticals we believe we've identified and are working with teams that fit in a sweet spot of skill, player notoriety, and cost.

So what do these esports orgs get in return?  Attention. They are brands that sell content and association with their content. In Shopify Rebellion's case, they have no additional sponsors, but in the case of teams like Team Liquid and Evil Geniuses, esports native brands, they have a sleeve full of sponsors who pay to be a part of the team's journey.",
862545088689078313,This project is for whales?,
1002732757291630643,"Hi frens. I'm WG, an independent developer in the space.

Question: **What will happen to your Noun when you die? **What will happen to your crypto in general when you die?

I built a free service to address this inherent problem in the crypto space, which manages digital asset inheritance upon death.

Documentation can be found at https://docs.deathwish1.com/ (with links to dapp and audit)
Mainnet Etherscan: https://etherscan.io/address/0x673864a06746b66bcb1b6932108082a37909c145

I'm writing for access to Nouns DAO funding for this unique use case as well as to encourage Noun holders to use Death Wish to secure their Nouns. I would also appreciate any Tweets in support of my project.

Thanks for reading!
Here is the discourse summary: https://discourse.nouns.wtf/t/death-wish-retro-funding/1868",
1029148422843928636,does anyone know who 105 is? (moose suit w purple tie?),
1053380891684122684,"Spaces might be working again? Can somebody on iOS check?
https://twitter.com/i/spaces/1vAGRARbjbPKl",
994789257463988254,I prob agree about the No Frames on its face but kind of like the way this stuff looks so?,
991562766303379527,but one for each day?,
1052841006199996526,Why does 4 eth is not enough for you to buy your new requesting stuff? When you only bought it boxes of biscuits.,
1082823476475342928,<@478195516631416832> would you be so kind as to adjust the time in the image and website/notion/etc.?,
1080913831909412885,anyone else having trouble loading pages on nouns.build?,
1007332560902311946,It's another remixr prop?,
1024765086650351656,"could do either/or, but for the sake of a focused first prototype, would prefer to hone in on 1 of the 2. which seems higher value?",
996533513555824700,Is this over?,
1031387137981026384,"I wonder if we would see a drop in engagement? We’d probably see a race for creating the next defacto discord/s with the important contextual upgrade that it’s not the official one.

I’d imagine we would see an increase in more public discussion on Twitter and in discourse. A weaker opinion is that we could potentially see a meaningful increase in proposals going onchain since there would be less upfront coordination in a single space.",
934228819693432832,thankfully our jpgs will do just fine... right guys?,
1063583156147601469,Ummm are you Zora team or just a nice person lol? Just want to give you the Zora role of warranted.,
1015813226149199882,what was it?,
979782918689931364,What you mean everybody here didn't install Warcraft from 14 consecutive floppy disks?,
996951811942514740,"agreed and i think the message is clear flexibility in naming and hope everyone is voting on the actual contents of the prop itself. anyone can build anything in cc0 though when a proposal is asking for funding from the DAO that's when we seek alignment on the initiative

when we look at nouns esports, we have that label as an overarching title but it encompasses multiple people making different proposals for various games/players/activations ect. there is a discord where anyone can join and look to contribute, nouns esport socials will support future other esports prop builders/games ect.

if other designers wanted to make merch leveraging the ""nouns brand"" label in the future, would you provide the same suppliers/factories? tweet out their merch on @nounsbrand socials? not that i necessarily think you need to, but that is the approach to nouns esports so far",
926201072475848725,<@850478993463443487> when does the veto window close for nounders?,
1030126935784816640,"It sounds good on paper, the limiting factor is the people willing to put in that amount of time.  It also creates confusion for people looking for funding (""why this team vs NSFW? With whom am I supposed to talk? Both?"") and redundancy for what Nouners are doing, the latter an issue when attention is scarce and valuable.  It's net fine but I don't think it's particularly additive.  Better for those people to join NSFW and apply that energy and attention there, unless there's a specifically differentiated niche to focus on and then definitely spin up a new one (we have effectively incubated things from NSFW).  My two cents.",
1000444295049908344,Is there a certain theme for the takeover?,
1009495459699638364,what do these new nouns have to do with making clothes?,
996759312535924838,lfg?,
930155961254019072,curious what the motivation is behind this idea?  greater flexibility of allocation?,
998665056545943592,<@930317640487030854> do we have a new contest for today? the international community would love a bit of time to translate it. tia,
1007031100599713802,Could I get feedback here or somewhere else for my event idea ??,
1072501691104120873,Just like people have been asking about TNS prizes since October?,
997967840411922584,"Hey everyone. Ive been looking to buy a Noun for a while now, but Poap.eth just continues to drive up the price. Even when a good bid has been submitted he comes over the top. Anyone know why he is so aggressively buying Nouns?",
1009221412998881280,"Regarding the current Short Film discussion:

Does the writer / director have any video work online for us to get a sense of creative style?",
924053287081242634,Are there any developers that can help?,
963730833573826660,"I think NAC has a wizard noun, maybe some deal could be made there?",
1068174678943858698,why staking with lido again <@537427016501297152> ? seems like it would be safer to diversify,
1049136159869120552,Did you just end?,
1002788824826511450,Dude that’s insane wtf he’s been around NounsDAO 3 week max?,
1051568642652913704,"Isn’t this House of Nouns just skinned different? Same team, right?",
1021806533987815484,Hackathon entries?,
1041740020870025216,"i can't find jihad in this server.  is there a different discord handle, or do we need to ask them to join?",
1005994199516205066,I see. Where at in Japan are ya?,
1012772079151628329,"i have no strong opinion on this one, it is expensive, and i wonder the message it sends.  imagine instead if there was a BYAC logo or a Doodle on the jersey.  how would you feel about it then?",
1065302241952673943,<@&1024519073247277076> any chance someone can cover me for this show tomorrow?,
897095082828767243,X-acto blade head?,
969247883440300042,Do they sing as well?,
1090767919945883688,so 2?,
1036618945492422706,"I could not see the round 0 at PropHouse, can I dm you sir?",
976989288958951485,<@353221273784156161> Worlds best butter? I have to try this.,
1037312323733426217,How are you ? <:blushyblushy:610873796668162049>,
1008748203769876511,OK. Is it fair to say that Lil Nouns success should be used as an example to support what your team is building?,
946470909466796072,"Specifically, would contributions to non-profits or business expenses be deductible?",
991406451887181917,"hey, i'm going to sponsor my first prop soon but am unsure if I can make the meeting today. can i add it to the agenda (and link the idea doc) or should I wait until i can personally be there?",
1087007150011842652,think we should grab some for Ye Olde NOMO wallet?,
914729938387628094,"this collection is quite well done. Where are you, mysterious artist?",
1000389257699020890,Did I hear rage quit?,
1031783335330066462,When’s dinner ?,
989342545349836810,"Meme day Monday

Talented Tuesdays (visual art)

Wordy Wednesdays

? Thursdays 

Found art Friday’s",
1074045503152599080,"any other DAOs, sharkdao or whoever?",
1085995737432727672,How many properties are you adding?,
940067936788439040,The idea of having Noun glasses featured at a major fashion week event is very fascinating. Anyone here have relevant experience working at that level with haute couture brands?,
872139234981584916,link?,
1021138778884165824,How can we do this?,
873908327132827648,its ok ?,
969962522943828008,can I order beans online?,
952002301881630790,Is it clear they plan on changing rights for Punks?,
924744546888318986,"What kind of things are you looking for suggestions on? Totally out of my depth, and would love to contribute",
939421020056592394,Out of curiosity. Who runs the nounsdao Twitter account? are the credentials known by multiple people?,
911136508898066502,do we agree NFTs sort of have to run on distributed networks in order to realize that potential? ie not on AWS-chain or whatever?,
879790865130868836,"<@!877982131672997928> Me too! Feel free to send any of your thoughts/ideas my way, I would love to hear!",
1009614314472218674,maybe this?,
911766039950409729,"hi nouners, we made a new DAO derived from your art ""Moons DAO"" what should we do to have a channel as a sub-DAO, who should i contact ?",
1056270054368477334,"oh right since i checked on previous chats you know how nomo stuff works <@619304520056569857> , what should i do? voting power doesnt appear here tho i bought nomos even before contest started.",
916905498568163388,What’s your opinion on a couple big city billboards vs a lot of smaller market buys?,
1028351561996435557,oh get the community to react?,
1064911929719664691,Do I understand correctly that every lil nouns auction starts at 0.15 ETH? What if nobody wants to pay as much?,
878253392252784671,"imo the whole concept can be summarized as “a place to go to at noun o’clock”. it might be worth deciphering what is the “core” feature and start there. or even the simplest feature. 

i built habit tracking apps many years ago and can tell you  from experience that a “streak” will go a loong way in incentivizing behavior. maybe that’s the way to start? a login to web3 button to “check in” and watch the auction live? keeps your streak as you check in for noun x and displays it?",
979840402091806720,"How is everyone doing. We are a subDAO fork of nouns, we are going to be releasing on optimism, they are going to be Omni-chain leveraging layer-zero. https://discord.gg/z6DzfcrT",
1014669274427695114,Can you call it bounty bonus instead?,
993745472147705997,"I’m in. Looking forward to it.
In the voice chat in this server?",
896518542915145759,"Looking a bit further, the paradigm ENS sale looks legit. The address that originally had paradigm.eth received a txn 41 days ago from anishagnihotri.eth (a research associate at paradigm) with this as the message: ""Can you reach out to anish@paradigm.xyz to chat about paradigm.eth? - Anish""",
1084337100415053937,prob easiest if i do it with whomever on a screen recording so it’s all clear?,
1007441870797934602,Try now?,
1034164395070210288,holiday themed perhaps?,
1015272756620836936,<@620406459913469955> what was the idea behind a blend of different roasts?,
1014555318216298556,How is the new one formed? With several characters? or a new unicode character?,
953360698589732956,Where would we be without it? Presenting the 17th installment in #thesoundsofnouns series.,
980599869079162901,Did you see that the team behind Hearthstone announced their new game from their new company? Marvel Snap https://youtu.be/1rnAN1-cP6w,
1050296151087251507,So maybe something like how lil nouns has their own site? But a site builder of sorts? Thanks! Sounds cool,
1048094525198958612,"and you will be starting the space ser , <@708131862731554917> ?",
979550094774923264,how do you mean?,
1003809588052775002,any exciting upcoming proposals?,
946120204642037790,"what about all of those options as valid answers -ie must fall into at least one of those categories, - and if there is any doubt then a vote could b held? idk",
1072269038241202257,have you rechecked the recordings sir ?,
1052735586202554398,"how nice!  but, we should be good tonight and make sure we finish up in time.  🙂",
870063900362686545,Where do the nouns show up if you win one?  Regular wallet I assume?,
1034562975039766608,tinyhalloween was the secret word?,
987395319874613258,Quote tweet post the New Noun and guess how much it will sell for without going over?,
1034810515064639518,72:72 would mean it passes?,
882774587442593862,Whats the name of this noun?,
900133799508201542,"Sorry, I'm not sure I understood what you meant by raw part rects. So that'd mean that theoretically speaking, the single full width and height SVG rect tag that's being used as the background right now could be multiple rect tags or to be more blunt — just any string that's potentially a different length from what it currently is?",
871954823044558919,Just curious but are you experiencing this mostly on mobile?,
991835106530558043,"Let's shut down the live voting channel into admin now.
Someone shut the poap or need me to?",
942486976974692374,"Henlo I am Nounshner Joel, how may I help you?",
1092580794591088680,"i support a ton of non-English speaking and far away groups through internatioNouns.  Some have forks, and a bunch are in in builder.  my hack week project is a discord server to help get a few going by building in public and building experimental  models and how-tos, and then to translate into other languages.  many seem to be stuck at the point of getting their bots going, getting domains hooked into their builder sites, and auction settlement. 

anyhooo, to answer your questions, i was going to use https://unouns.wtf/ and https://nouns.build/dao/0xd3e9387f3a1904d6803bcf9498d9a19e6f1a5f82 for my figuring out. 

you guys are most welcome to come over and populate things before i open it up. fr and i will send a link!",
1071259206608486482,we are live <@806284850763006012> r u ded? lol,
1030763209373786134,Does noun have NFT,
1038235252390375524,"Pwede ba magpurchase thru paypal w/o linked bank account, basta may laman?",
1072206001257861210,Why is it not letting you?,
957643528643686461,cool can you catch the nounsxdanit pink label?,
884987833557856336,who settled this? was it you <@!813421644298321961>?,
1042990167172063262,When are you going on-chain <@819913426825379860>,
1054511909744947351,theres noun indonesia?,
992317485946769518,"listen heads, the noadz to nouns career path is real",
913462188042248243,"You have a good point!
And Yes! I'm trying to make a story for each one of them, maybe they are interconnected, who knows?",
867205710730887218,Like a full twin? Every element the same?,
1071116435033690113,ready team?,
1065818132364668989,are you going to fire this one up too <@650824125056548865> ?,
1083088718606372874,Is Zora still developing nouns builder?,
1009406400167944232,did anyone know that les claypool wrote the southpark theme?,
1014909433085706240,"but why do we need several filters before something goes on-chain? As you said, ultimately the prop will be voted in any case on. And that should be enough imo.",
1062113259198611486,that still the plan?,
